Id	idConcept	N1	N2	N3	N4	N5	N6	UF1	UF2	UF3	UF4	UF5	RT1	RT2	RT3	RT4	RT5	RT6	RT7	LANG1	LANG2	LANG3	LANG4	LANG5	LANG6	NOTE1	NOTE2	
46	12954			Tardenoisien																Tardenoisian(en)	Tardenoisiano(it)	Tardenoisien(de)	Tardenoisien(nl)	Tardenoisiense(es)	تاردنوازي(ar)	Fusionné avec Beuronien	Les fouilles de E. Taté en 1885 et celles de E. Vielle en 1889 dans le Tardenois au sud du département de l'Aisne révélèrent une industrie de microlithes que G. de Mortillet fit entrer en 1897 dans sa classification sous le nom de Tardenoisien, placé alors au début du Néolithique. Le terme désigne aujourd'hui des industries du nord et du centre du Bassin parisien et il est subdivisé en trois stades : ancien, moyen, récent. Le stade ancien est caractérisé par un débitage lamellaire peu régulier et une armature constituée principalement de lamelles à dos, de pointes à troncature oblique, de triangle scalènes et isocèles, de pointes à base retouchée et de segments. Le débitage du stade moyen reste sans changement. Les lamelles sont aménagées par des retouches partielles régulières, une coche unique ou une troncature y sont plus nombreuses. Le Tardenoisien récent ou faciès de Montbani, se définit par un débitage régulier. Les lamelles et les lames à coches multiples et les trapèzes typique, dont les pointes de Vielle, constituent une proportion importante de l'armature (Leroi-Gourhan 1994, 1067-1068).
47	12844		Cultures du Néolithique-Chalcolithique										Chalcolithique	Néolithique						Neolithic-Chalcolithic(en)	Neolithicum-Chalcolithicum(nl)	Neolithikum-Chalkolithikum(de)	Neolitico-Calcolitico(it)	Neolítico-Chalcolítico(es)	نيوليت ـ كالكوليت(ar)		
48	178442			Altheim culture																Altheim culture(en)						Culture du Chalcolitihiqe s'étendant surtout en Bavière méridionale, entre les rivières Lech et Saalach et y remplaçant la culture de Münchshöfen.  (Leroi-Gourhan 1994, 33)	
49	29892			Amphores globulaires culture																Ánforas globulares culture(es)	Anfore globulari cultura(it)	Globular amphora culture(en)	Kogelamforacultuur(nl)	Kugelamphoren-Kultur(de)	ثقافة الأمفورة الكروية(ar)	De 3400 à 2800 av. J.-C. environ, est une culture archéologique qui surplombait la zone centrale occupée par la culture de la céramique cordée. Vers le sud et l'ouest, elle avait sa frontière avec la culture de Baden. Au nord-est, se trouvait la culture de Narva. Elle occupa en grande partie la même zone que la culture des vases à entonnoir. Son nom a été forgé par Gustaf Kossinna en raison de sa céramique caractéristique, des récipients en forme globulaire avec deux à quatre anses.  (Wikipédia)	
50	19344			Artenacien																Artenac culture(en)	Artenacien(de)	Artenacien(it)	Artenacien(nl)	Artenaciense(es)	أرتيناكي(ar)	D'Artenac (Saint-Mary, Charente), la découverte en 1960 d'une grotte sépulcrale ayant préservé des offrandes archéologiques a permis de définir cette culture de la fin du Néolithique. La céramique est variée et mal connue et comprend des vases à fond plat ou rond. L'industrie lithique semble associer des éléments microlithiques et des pièces plus communes au Néolithique final telles que les pointes de flèches à tranchant transversal ou à ailerons et pédoncule, haches polies, poignards, etc. On trouve la culture artenacienne dans des grottes ou dans des dolmens, en position secondaire dans le Centre-Ouest et peut-être primaire dans les Causses. (Leroi-Gourhan 1994, 74).	
51	35234			Badarien				Badarian	Badari culture				Prédynastique ancien							Badarian Culture(en)	Badariano(it)	Badari-cultuur(nl)	Badariense(es)	Badari-Kultur(de)	باداري(ar)	Prédynastique ancien (de -4500 à -3900) le Badarien est un faciès culturel chalcolithique reconnu dans la région de Badari (haut Egypte). Il est surtout connu par les cimetières, où les morts en linceul de cuir ou de textile sont accompagnés d'un riche mobilier, palettes rectangulaire en schiste, vases en basalte, et petits objets de parure en ivoire, en os, en corne, ainsi que de boomerangs en bois, les plus anciens connus. L'outillage lithique est néolithique et la poterie funéraire est soignée. on note la présence de statuettes féminines en argile aux thèmes mésopotamiens d'Obeid. (Leroi-Gourhan 1997, 103).	
52	24574			Baden culture				Céramique cannelée culture	Pecel culture											Baden cultura(it)	Baden culture(en)	Badencultuur(nl)	Badener Kultur(de)	cultura de Baden(es)	ثقافة بادن(ar)	Culture du Chalcolithique moyen d'Europe centrale (IIIe millénaire), appelée aussi Céramique cannelée ou culture de Pecel, elle s'étend sur la majeure partie de l'ancienne Yougoslavie, de la Hongrie, de la République Tchèque et sur le sud de la Pologne et de l'Autriche. Elle se caractérise par une poterie à surface sombre et lisse décorée de larges cannelures verticales ou obliques et comportant de large anses hautes en ruban. La métallurgie est bien développée (outils, torques en cuivre) et on note la première apparition de la roue, sur des maquettes en argile, de chars à quatre roues, parfois attelées à des bœufs. (Leroi-Gourhan 1994, 104).	
53	20649			Blicquy culture																Blicquy cultura(it)	Blicquy culture(en)	Blicquy-cultuur(nl)	Blicquy-Gruppe(de)	cultura de Blicquy(es)	ثقافة بليكي(ar)	Groupe néolithique représentant dans le Hainaut belge une évolution régionale de la colonisation de la Céramique linéaire (IVe millénaire). Apparenté au groupe Villeneuve-Saint-Germain du Bassin parisien, il poursuit la plupart des traits culturels de la période précédente dans l'architecture, la céramique et l'industrie lithique. (Leroi-Gourhan 1994, 144).	
54	24576			Boian																Boian(en)	Boian(it)	Boian-cultuur(nl)	Boian-Kultur(de)	cultura de Boian(es)	بويان(ar)	Culture du Néolithique moyen et récent (Ve et VIe millénaires) de Roumanie et du nord-est de la Bulgarie, caractérisée par des vases cylindriques à décor incisé et surtout excisé. L'excision apparait avec la période Ciulesti et surtout Vidra. Il s'agit d' enlèvements triangulaires ou rectangulaires de la surface de l'argile, remplis ensuit d'une pâtes blanches ou rouges, et qui laissent ainsi apparaître des motifs en négatifs : échiquiers, grecs, zigzags. Cette technique est propre au Boian. (Leroi-Gourhan 1994, 149).	
55	24122			Bovidien				Période des pasteurs	Période des pasteurs à bovidés	Période pastorale										Bovidiano(it)	bovidian stage(en)	Bovidien(de)	Bovidien(nl)	Bovidiense(es)	بوفيدي(ar)	Période majeure de l'art rupestre saharien peint. Les peintures bovidiennes composent des fresques, en plein air, d'une étonnante beauté, véritables chroniques de la vie pastorale, regroupant jusqu'à une centaine de sujets à Iheren, Jabbaren, Tamrit. Les personnages sont rendus en silhouette, aplats de petite taille sauf quelques exceptions grandeur réelle. Les Bovidés qui occupent une place de choix parmi les animaux sont, eux, modelés par les couleurs ; certains portent des attributs comme dans la vallées du Nil. Le Bovidien ne traduit pas seulement un élevage de bovidés ; il débuterait par celui de petit bétail.  Il manifeste la première trace d'activités guerrières dans l'art nord-africain et saharien. Les industries lithiques taillés dans des roches plutoniques, des quartz au Tchad, se caractérisent par des plaquettes à bord retouché, de petits disques ovoïdes et une poterie à décor de gros points. (Leroi-Gourhan 1994, 163).	
56	19335			Bug-Dniestr																Bug-Dniestr(en)	Bug-Dniestr(es)	Bug-Dniestr(it)	Bug-Dniestr(nl)	Bug-Dniestr-Kultur(de)	بوغ ـ دنيستير(ar)	Culture représentant le plus ancien Néolithique de Moldavie et de l'Ukraine occidentale. La céramique est épaisse, assez grossière et à fond très rétréci, comme dans l'ensemble du Néolithique soviétique, et elle est décorée d'impressions profondes ou de motifs incisés. L'élevage se limite au bœuf et au porc. Les habitations, en torchis, peuvent être partiellement enterrées. L'industrie lithique polie est attestée. Cette culture marque une frontière originale à la charnière de deux grandes zones distinctes du Néolithique eurasiatique. (Leroi-Gourhan 1994, 174).	
57	12589			Campaniforme									céramique campaniforme							Bell-Beaker culture(en)	Campaniforme(es)	Campaniforme(it)	Glockenbecher(de)	Klokbekercultuur(nl)	بيل بيكر(ar)	Les vases campaniformes sont des gobelets en céramique de grande qualité ayant une forme de cloche renversée. Outre en Europe occidentale, cette culture est également présente en Europe centrale, de la Rhénanie jusqu'en Hongrie et des région alpines jusqu'au Danemark. En Europe centrale, comme les autres cultures chalcolithiques, la culture campaniforme est connue par ses sépultures individuelles où les défunts sont en position fléchie orientés nord-sud ou sud-nord, les hommes mis sur leur côté gauche, les femmes sur leur côté droit. Durant la phase récente apparaissent également les tombes à incinération.  En Europe centrale et occidentale jusqu'au Maroc, en Italie jusqu'en Sicile et en Sardaigne on trouve dans les sépultures individuelles des vases campaniformes associées à un poignard en cuivre, un brassard d'archer en pierre et parfois quelques boutons en os à perforation en V. En 1928 A. D. Castillo a interprété la large diffusion de la culture campaniforme comme l'expression d'une seule unité commerciale, voire politique. Mais le phénomène campaniforme semble plus hétérogène qu'il ne paraissait d'abord. Plusieurs genèses possibles sont imaginables, au Portugal à partir de la culture de Vila Nova, sur le golfe du Lion à partir du Néolithique local, aux Pays-Bas à partir des  protruding foot beakers ... (Leroi-Gourhan 1994, 189-190).	
58	12590			Campignien																Campignano(it)	Campignian(en)	Campignien(de)	Campignien(nl)	Campigniense(es)	كامبينياني(ar)	L'industrie lithique constituée d'outils, des pics et des tranches notamment, découverte par A. Salmon en 1886 dans une fosse  à Campigny, Vlangy-sur-Bresle, Seine-Maritime), l'a incité à appeler cette industrie  campagnienne  (qu'il rapproche du Maglemosien). Ce terme ne renvoie plus à une culture mais une technique de taille de certains outils que l'on trouve associée à diverses cultures. Ainsi dans le Bassin parisien et à Campigny même, cette industrie appartient à la culture chasséenne. Dans le Centre-Ouest elle se retrouve avec la culture Peu-richardienne. Elle a été également signalée en Périgord et en Italie. (Leroi-Gourhan  1994, 191).	
59	12595			Cardial									Epicardial							Cardiaal-cultuur(nl)	Cardial(de)	Cardial(en)	Cardial(es)	Cardiale(it)	كارديال(ar)	Nom désignant une impression décorative sur vase obtenue avec la tranche d'un coquillage, le plus souvent le cardium edule. Ce terme désigne aussi la culture du Néolithique ancien caractérisée par la céramique décorée dans ce style. La culture cardiale possède une répartition côtière qui comprend l'Italie du Nord-Ouest, la Provence, le Languedoc-Roussillon, la côte orientale de l'Espagne et celle du Portugal. Elle fait partie d'un ensemble plus large, dit  à céramique imprimée  que l'on trouve depuis la Grèce, en Afrique du Nord et jusque sur la côte atlantique du centre-ouest de la France. La culture à céramique cardiale se développe dès la fin du VIe millénaire et pendant le Ve millénaire av. J.-C. Elle correspond à la néolithisation des régions où elle est présente avec l'apparition de l'élevage, l'agriculture, le polissage des haches en pierre et la poterie. (Leroi-Gourhan 1994, 199).	
60	35962				Impresso-Cardial			Céramique imprimée	Culture de la céramique imprimée	Culture Impressa	Impressa culture									Cultura Impressa(it)	Impressed Ware Culture(en)	Impressocultuur(nl)	Impresso Kultur(de)	ثقافة إمبريسسا(ar)		Nom usuel du Néolithique ancien (VIe millénaire) de la côte adriatique dalmate, caractérisé par une poterie assez grossière, aux formes hémisphériques, décorée d'impressions d'ongles, de poinçons et de coquillages (cardium notamment), et que l'on rattache à un complexe plus vaste de l'ensemble des côtes de la Méditerranée occidentale.  (Leroi-Gourhan 1994, 535)	
61	38515			Céramique à peigne culture																Cultura de la cerámica del peine(es)	Cultura della ceramica a pettine(it)	Kamkeramiekcultuur(nl)	Pit–Comb Ware culture(en)	ثقافة الخزف المزخرف بالمشط(ar)		Ensemble de faciès régionaux néo-chalcolithiques des IVe et IIIe milénaires qui s'étend sur tout le nord-ouest de l'ancienne URSS et la Scandinavie et qui se caractérise par une poterie grossière à fond rond ou pointu, sommairement décorée d'impressions couvrantes au peigne ou poinçon. Cette culture associe des traits mésolithiques (la chasse, la pêche, l'outillage), néolithiques (céramique, céréales, élevage) et chalcolithiques (cheval, métallurgie du cuivre). (Leroi-Gourhan 1994, 213).	
62	21689			Céramique cordée culture									céramique cordée							Corded Ware culture(en)	Cultura de la cerámica cordada(es)	Cultura della ceramica cordata(it)	Schnurkeramische Kultur(de)	Touwbekercultuur(nl)	ثقافة كوردد وير(ar)	Culture du Chalcolithique récent qui occupe une immense région s'étendant de l'Ukraine occidentale à l'est jusqu'en France orientale à l'ouest et  de la Pologne et la Basse-Saxe au nord jusqu'en Suisse au sud. La culture à céramique cordée est essentiellement définie par son rituel funéraire. L'élément typique est ll'inhumation individuelle sous un tertre. Les corps sont fléchis suivant le sexe: les femmes, sur le côté gauche, sont orientées ouest-est; les hommes, sur le côté droit, sont orientés est-ouest. Les morts sont déposés en pleine terre ou dans des cercueils de bois, plus rarement dans des coffres en dalles, parfois décorées. Le mobilier funéraire se compose le plus souvent d'un gobelet, d'une amphore, d'outils en silex et en os et d'une hache de combat en pierre. La céramique est généralement décorée d'impressions de cordelettes et d'incisions et la forme la plus caractéristique est celle d'un gobelet dont le col est orné d'une large bande horizontale (Leroi-Gourhan 1994, 214-215).	
